time,Q1,Q2,Q3
72,4.60975,12.78,26.2415
72.83,26.14825,36.62,51.634
73.66,37.76825,52.465,73.78475
74.48,33.95825,48.53,70.172
75.31,25.72975,38.31,57.636
76.14,19.7365,32.165,50.01275
76.97,15.8995,27.855,44.88275
77.79,13.02725,24.595,41.49275
78.62,10.98675,22.035,38.16375
79.45,9.308,20.015,35.86775
80.28,8.05725,18.25,33.88025
81.1,7.028,16.79,32.07
81.93,6.14,15.505,30.38375
82.76,5.53725,14.39,28.702
83.59,4.8795,13.355,27.16125
84.41,17.71825,26.265,40.043
85.24,32.609,45.33,63.67125
86.07,40.23425,56.115,79.93825
86.9,29.378,42.84,63.26025
87.72,22.39875,35.025,53.47575
88.55,17.6725,29.79,47.65
89.38,14.41,26.24,43.363
90.21,11.849,23.355,40.055
91.03,9.969,21.025,37.38375
91.86,8.67825,19.13,34.9385
92.69,7.55975,17.575,33.03825
93.52,6.58825,16.18,31.3915
94.34,5.8485,14.955,29.56425
95.17,5.17975,13.9,28.00075
96,4.62925,12.92,26.782
